Timestamp,Client_IP,MAC_Address,DHCP_Server,Operation,VLAN,Gateway,Assigned_IP,Lease_Duration_Seconds,Response_Time_MS,Transaction_ID,Success,Anomaly_Detected
2026-03-13 04:46:53,192.168.2.42,c7:c1:70:86:28:d8,DHCP-Server-02,RELEASE,VLAN-20,192.168.2.1,,0,0,TXN-000374,Pending,No
2026-03-12 18:46:53,192.168.5.207,8b:91:89:d3:60:23,DHCP-Server-02,OFFER,VLAN-50,192.168.5.1,192.168.5.78,3600,327,TXN-000375,Pending,No
2026-03-13 14:56:53,192.168.4.70,fb:60:a4:09:4d:19,DHCP-Server-01,OFFER,VLAN-40,192.168.4.1,192.168.4.122,86400,138,TXN-000376,Pending,No
2026-03-18 03:12:53,192.168.4.187,04:77:2e:4d:07:fc,DHCP-Server-02,REQUEST,VLAN-40,192.168.4.1,,0,0,TXN-000377,Pending,No
2026-03-12 08:04:53,192.168.4.96,ed:10:a9:29:4a:1c,DHCP-Server-03,INFORM,VLAN-40,192.168.4.1,,0,0,TXN-000378,Pending,No
2026-03-16 03:03:53,192.168.5.121,5c:62:80:c3:06:3e,DHCP-Server-02,ACK,VLAN-50,192.168.5.1,192.168.5.113,7200,378,TXN-000379,Yes,No
2026-03-18 13:17:53,192.168.2.118,30:6a:f2:c7:9f:a5,DHCP-Server-02,DECLINE,VLAN-20,192.168.2.1,,0,0,TXN-000380,No,No
2026-03-18 05:06:53,192.168.5.134,3e:81:f6:98:65:b8,DHCP-Server-01,INFORM,VLAN-50,192.168.5.1,,0,0,TXN-000381,Pending,No
2026-03-13 14:40:53,192.168.1.61,de:a6:07:55:8d:3d,DHCP-Server-04,INFORM,VLAN-10,192.168.1.1,,0,0,TXN-000382,Pending,No
2026-03-16 19:35:53,192.168.1.149,f3:4f:be:2d:7f:50,DHCP-Server-04,DISCOVER,VLAN-10,192.168.1.1,,0,0,TXN-000383,Pending,No
2026-03-13 09:02:53,192.168.3.239,1e:1e:b6:4e:36:40,DHCP-Server-04,OFFER,VLAN-30,192.168.3.1,192.168.3.192,3600,404,TXN-000384,Pending,No
2026-03-12 09:39:53,192.168.3.207,e0:62:0a:c1:b7:44,DHCP-Server-03,DISCOVER,VLAN-30,192.168.3.1,,0,0,TXN-000385,Pending,No
2026-03-15 10:24:53,192.168.4.144,96:fa:61:5f:b2:a5,DHCP-Server-04,REQUEST,VLAN-40,192.168.4.1,,0,0,TXN-000386,Pending,No
2026-03-16 01:48:53,192.168.5.235,52:23:4f:e6:97:86,DHCP-Server-03,ACK,VLAN-50,192.168.5.1,192.168.5.179,86400,195,TXN-000387,Yes,No
2026-03-12 09:07:53,192.168.1.159,ba:7a:a4:20:c6:61,DHCP-Server-04,INFORM,VLAN-10,192.168.1.1,,0,0,TXN-000388,Pending,No
2026-03-15 23:56:53,192.168.5.73,a5:d1:a4:38:31:22,DHCP-Server-01,INFORM,VLAN-50,192.168.5.1,,0,0,TXN-000389,Pending,No
2026-03-14 07:35:53,192.168.2.224,10:67:36:f8:62:32,DHCP-Server-01,RELEASE,VLAN-20,192.168.2.1,,0,0,TXN-000390,Pending,No
2026-03-14 18:22:53,192.168.4.169,fa:83:19:bb:71:24,DHCP-Server-01,OFFER,VLAN-40,192.168.4.1,192.168.4.70,7200,240,TXN-000391,Pending,No
2026-03-13 02:18:53,192.168.1.93,d4:bc:1d:88:14:24,DHCP-Server-03,DISCOVER,VLAN-10,192.168.1.1,,0,0,TXN-000392,Pending,No
2026-03-15 22:48:53,192.168.5.25,33:76:c5:61:62:7f,DHCP-Server-02,RELEASE,VLAN-50,192.168.5.1,,0,0,TXN-000393,Pending,No
2026-03-18 07:07:53,192.168.4.192,36:b7:ea:da:35:55,DHCP-Server-02,RELEASE,VLAN-40,192.168.4.1,,0,0,TXN-000394,Pending,No
2026-03-16 13:12:53,192.168.3.169,50:e2:b4:a1:a6:be,DHCP-Server-04,INFORM,VLAN-30,192.168.3.1,,0,0,TXN-000395,Pending,No
2026-03-13 16:26:53,192.168.3.156,7b:6d:c0:82:b8:e7,DHCP-Server-04,ACK,VLAN-30,192.168.3.1,192.168.3.58,86400,146,TXN-000396,Yes,No
2026-03-14 14:52:53,192.168.5.35,9a:03:99:71:6d:a1,DHCP-Server-01,INFORM,VLAN-50,192.168.5.1,,0,0,TXN-000397,Pending,No
2026-03-13 18:36:53,192.168.3.236,4f:30:13:eb:b6:4f,DHCP-Server-02,REQUEST,VLAN-30,192.168.3.1,,0,0,TXN-000398,Pending,No
2026-03-13 22:34:53,192.168.5.64,77:83:99:2f:cc:6f,DHCP-Server-01,DECLINE,VLAN-50,192.168.5.1,,0,0,TXN-000399,No,No
2026-03-16 14:49:53,192.168.4.45,f9:30:99:13:c3:28,DHCP-Server-01,INFORM,VLAN-40,192.168.4.1,,0,0,TXN-000400,Pending,No
2026-03-12 05:00:53,192.168.4.107,3d:74:05:c3:1b:9c,DHCP-Server-01,REQUEST,VLAN-40,192.168.4.1,,0,0,TXN-000401,Pending,No
2026-03-13 23:12:53,192.168.2.84,71:4e:19:c9:e4:2e,DHCP-Server-02,ACK,VLAN-20,192.168.2.1,192.168.2.150,3600,76,TXN-000402,Yes,No
2026-03-15 16:56:53,192.168.1.122,19:cc:86:2b:cc:de,DHCP-Server-02,INFORM,VLAN-10,192.168.1.1,,0,0,TXN-000403,Pending,No
2026-03-16 14:39:53,192.168.5.51,f9:ca:64:7e:7c:24,DHCP-Server-03,INFORM,VLAN-50,192.168.5.1,,0,0,TXN-000404,Pending,No
2026-03-14 17:59:53,192.168.5.23,39:d3:d8:bb:b2:61,DHCP-Server-03,REQUEST,VLAN-50,192.168.5.1,,0,0,TXN-000405,Pending,No
2026-03-14 23:05:53,192.168.1.198,9c:56:b3:e2:4a:e1,DHCP-Server-01,INFORM,VLAN-10,192.168.1.1,,0,0,TXN-000406,Pending,No
2026-03-13 17:42:53,192.168.3.40,2b:39:1b:7c:4b:93,DHCP-Server-01,REQUEST,VLAN-30,192.168.3.1,,0,0,TXN-000407,Pending,No
2026-03-13 03:45:53,192.168.1.79,e6:f1:0b:a9:6b:6c,DHCP-Server-02,RELEASE,VLAN-10,192.168.1.1,,0,0,TXN-000408,Pending,No
2026-03-16 06:41:53,192.168.3.141,f7:48:09:c0:16:82,DHCP-Server-02,DISCOVER,VLAN-30,192.168.3.1,,0,0,TXN-000409,Pending,No
2026-03-12 08:48:53,192.168.5.70,1b:ee:04:22:c6:8a,DHCP-Server-03,INFORM,VLAN-50,192.168.5.1,,0,0,TXN-000410,Pending,No
2026-03-17 06:45:53,192.168.3.223,c5:76:c2:32:a1:f8,DHCP-Server-01,OFFER,VLAN-30,192.168.3.1,192.168.3.178,604800,495,TXN-000411,Pending,No
2026-03-14 10:58:53,192.168.1.11,7e:9c:aa:fa:c9:50,DHCP-Server-01,REQUEST,VLAN-10,192.168.1.1,,0,0,TXN-000412,Pending,No
2026-03-14 04:43:53,192.168.3.161,9a:78:8d:1f:83:c6,DHCP-Server-01,RELEASE,VLAN-30,192.168.3.1,,0,0,TXN-000413,Pending,No
2026-03-17 03:55:53,192.168.2.39,ae:c9:46:2c:c3:74,DHCP-Server-04,OFFER,VLAN-20,192.168.2.1,192.168.2.159,604800,497,TXN-000414,Pending,No
2026-03-15 21:42:53,192.168.5.85,e5:43:69:46:67:46,DHCP-Server-03,DECLINE,VLAN-50,192.168.5.1,,0,0,TXN-000415,No,No
2026-03-15 09:34:53,192.168.5.233,45:dc:4a:50:a2:22,DHCP-Server-01,OFFER,VLAN-50,192.168.5.1,192.168.5.87,3600,373,TXN-000416,Pending,Yes
2026-03-14 12:22:53,192.168.3.226,d3:d2:9b:e2:8c:4d,DHCP-Server-02,DISCOVER,VLAN-30,192.168.3.1,,0,0,TXN-000417,Pending,No
2026-03-14 11:06:53,192.168.1.196,88:76:76:76:0d:b7,DHCP-Server-01,DECLINE,VLAN-10,192.168.1.1,,0,0,TXN-000418,No,No
2026-03-12 04:41:53,192.168.2.129,f0:bf:5e:c6:fb:f2,DHCP-Server-02,OFFER,VLAN-20,192.168.2.1,192.168.2.107,604800,17,TXN-000419,Pending,No
2026-03-14 02:58:53,192.168.1.237,8a:d3:71:67:68:21,DHCP-Server-02,ACK,VLAN-10,192.168.1.1,192.168.1.133,7200,444,TXN-000420,Yes,No
2026-03-16 11:02:53,192.168.2.110,cf:15:c2:a0:c9:13,DHCP-Server-01,ACK,VLAN-20,192.168.2.1,192.168.2.60,7200,450,TXN-000421,Yes,No
2026-03-15 15:52:53,192.168.5.138,ca:14:c6:19:61:95,DHCP-Server-04,ACK,VLAN-50,192.168.5.1,192.168.5.123,3600,237,TXN-000422,Yes,No
2026-03-15 02:18:53,192.168.3.157,1b:48:ed:e7:2e:39,DHCP-Server-02,INFORM,VLAN-30,192.168.3.1,,0,0,TXN-000423,Pending,No
2026-03-12 17:11:53,192.168.5.35,c9:d3:a5:e6:0c:5b,DHCP-Server-04,RELEASE,VLAN-50,192.168.5.1,,0,0,TXN-000424,Pending,No
2026-03-15 02:27:53,192.168.2.226,e8:2e:80:a5:53:3f,DHCP-Server-01,DISCOVER,VLAN-20,192.168.2.1,,0,0,TXN-000425,Pending,No
2026-03-15 22:07:53,192.168.3.22,c4:51:c1:c2:16:57,DHCP-Server-03,RELEASE,VLAN-30,192.168.3.1,,0,0,TXN-000426,Pending,No
2026-03-17 17:20:53,192.168.2.42,4a:5b:1a:d6:9d:9e,DHCP-Server-04,REQUEST,VLAN-20,192.168.2.1,,0,0,TXN-000427,Pending,No
2026-03-16 11:22:53,192.168.1.231,43:67:01:81:06:ea,DHCP-Server-04,INFORM,VLAN-10,192.168.1.1,,0,0,TXN-000428,Pending,No
2026-03-18 00:39:53,192.168.1.156,fc:79:6f:f3:e8:d1,DHCP-Server-04,DISCOVER,VLAN-10,192.168.1.1,,0,0,TXN-000429,Pending,No
2026-03-15 16:39:53,192.168.1.63,8e:6a:19:5e:4b:1c,DHCP-Server-03,DISCOVER,VLAN-10,192.168.1.1,,0,0,TXN-000430,Pending,No
2026-03-12 05:46:53,192.168.1.171,98:a9:2c:19:37:d5,DHCP-Server-02,OFFER,VLAN-10,192.168.1.1,192.168.1.196,3600,404,TXN-000431,Pending,No
2026-03-13 05:43:53,192.168.4.192,b8:12:2f:99:a5:bc,DHCP-Server-04,INFORM,VLAN-40,192.168.4.1,,0,0,TXN-000432,Pending,No
2026-03-14 21:33:53,192.168.4.216,21:95:f1:44:3e:8c,DHCP-Server-03,RELEASE,VLAN-40,192.168.4.1,,0,0,TXN-000433,Pending,No
2026-03-13 22:59:53,192.168.2.179,6b:1d:37:2c:f7:93,DHCP-Server-04,RELEASE,VLAN-20,192.168.2.1,,0,0,TXN-000434,Pending,No
2026-03-18 12:46:53,192.168.3.135,b5:42:fe:fe:fc:5c,DHCP-Server-02,DECLINE,VLAN-30,192.168.3.1,,0,0,TXN-000435,No,No
2026-03-14 22:43:53,192.168.2.1,3c:0c:ee:3c:6a:d4,DHCP-Server-04,DISCOVER,VLAN-20,192.168.2.1,,0,0,TXN-000436,Pending,No
2026-03-12 08:40:53,192.168.5.207,6c:05:67:90:82:22,DHCP-Server-03,REQUEST,VLAN-50,192.168.5.1,,0,0,TXN-000437,Pending,No
2026-03-13 03:50:53,192.168.3.197,03:3a:aa:ae:ca:0e,DHCP-Server-02,OFFER,VLAN-30,192.168.3.1,192.168.3.136,3600,473,TXN-000438,Pending,No
2026-03-18 17:08:53,192.168.4.205,12:45:f6:4f:eb:ab,DHCP-Server-04,INFORM,VLAN-40,192.168.4.1,,0,0,TXN-000439,Pending,No
2026-03-16 20:53:53,192.168.1.214,99:a1:09:6a:a9:b5,DHCP-Server-01,OFFER,VLAN-10,192.168.1.1,192.168.1.57,3600,174,TXN-000440,Pending,No
2026-03-15 20:37:53,192.168.5.216,54:c7:5f:3b:9d:a1,DHCP-Server-01,REQUEST,VLAN-50,192.168.5.1,,0,0,TXN-000441,Pending,No
2026-03-15 11:53:53,192.168.4.225,79:be:e7:9a:6e:9a,DHCP-Server-02,DISCOVER,VLAN-40,192.168.4.1,,0,0,TXN-000442,Pending,No
2026-03-16 21:23:53,192.168.1.200,67:2f:e3:0c:f7:4e,DHCP-Server-02,REQUEST,VLAN-10,192.168.1.1,,0,0,TXN-000443,Pending,No
2026-03-18 19:46:53,192.168.5.80,a7:49:32:43:69:12,DHCP-Server-04,ACK,VLAN-50,192.168.5.1,192.168.5.51,86400,160,TXN-000444,Yes,No
2026-03-17 17:53:53,192.168.5.224,2c:aa:ef:17:34:9f,DHCP-Server-01,RELEASE,VLAN-50,192.168.5.1,,0,0,TXN-000445,Pending,No
2026-03-13 05:48:53,192.168.2.83,66:62:92:8d:a3:e1,DHCP-Server-01,REQUEST,VLAN-20,192.168.2.1,,0,0,TXN-000446,Pending,No
2026-03-16 07:25:53,192.168.3.30,07:34:69:b3:a3:8a,DHCP-Server-02,DECLINE,VLAN-30,192.168.3.1,,0,0,TXN-000447,No,No
2026-03-18 11:40:53,192.168.5.63,57:24:9f:ad:e3:19,DHCP-Server-02,DISCOVER,VLAN-50,192.168.5.1,,0,0,TXN-000448,Pending,No
2026-03-14 02:08:53,192.168.1.28,c4:1b:2c:da:c8:5b,DHCP-Server-04,RELEASE,VLAN-10,192.168.1.1,,0,0,TXN-000449,Pending,No
2026-03-14 19:47:53,192.168.3.210,65:28:ee:43:2f:ef,DHCP-Server-01,ACK,VLAN-30,192.168.3.1,192.168.3.169,3600,241,TXN-000450,Yes,No
2026-03-12 10:21:53,192.168.2.37,84:ba:c8:5d:a9:a6,DHCP-Server-04,ACK,VLAN-20,192.168.2.1,192.168.2.66,86400,244,TXN-000451,Yes,No
2026-03-16 21:18:53,192.168.4.119,57:90:b2:41:34:cf,DHCP-Server-01,REQUEST,VLAN-40,192.168.4.1,,0,0,TXN-000452,Pending,No
2026-03-11 22:41:53,192.168.1.203,9a:ec:cd:d3:7a:7c,DHCP-Server-02,ACK,VLAN-10,192.168.1.1,192.168.1.66,7200,175,TXN-000453,Yes,No
2026-03-17 20:12:53,192.168.5.111,de:af:78:58:27:f9,DHCP-Server-01,RELEASE,VLAN-50,192.168.5.1,,0,0,TXN-000454,Pending,No
2026-03-18 01:15:53,192.168.3.143,31:e3:5a:9d:cf:23,DHCP-Server-01,DECLINE,VLAN-30,192.168.3.1,,0,0,TXN-000455,No,No
2026-03-14 04:02:53,192.168.4.84,fd:1f:2e:6f:47:00,DHCP-Server-02,DECLINE,VLAN-40,192.168.4.1,,0,0,TXN-000456,No,No
2026-03-16 01:41:53,192.168.5.75,c7:e4:64:69:a2:99,DHCP-Server-03,ACK,VLAN-50,192.168.5.1,192.168.5.72,3600,299,TXN-000457,Yes,Yes
2026-03-16 20:00:53,192.168.5.104,41:96:1f:bd:1b:00,DHCP-Server-03,DISCOVER,VLAN-50,192.168.5.1,,0,0,TXN-000458,Pending,No
2026-03-12 17:20:53,192.168.1.61,dd:c9:a2:c3:cf:c3,DHCP-Server-04,RELEASE,VLAN-10,192.168.1.1,,0,0,TXN-000459,Pending,No
2026-03-15 16:23:53,192.168.2.122,47:60:c4:b8:d5:4e,DHCP-Server-03,INFORM,VLAN-20,192.168.2.1,,0,0,TXN-000460,Pending,No
2026-03-15 11:57:53,192.168.2.3,24:08:49:f9:df:45,DHCP-Server-01,OFFER,VLAN-20,192.168.2.1,192.168.2.166,7200,458,TXN-000461,Pending,No
2026-03-13 08:15:53,192.168.5.239,d9:5c:e8:d9:e6:c4,DHCP-Server-03,OFFER,VLAN-50,192.168.5.1,192.168.5.158,604800,310,TXN-000462,Pending,Yes
2026-03-15 08:14:53,192.168.4.217,79:89:d2:bb:11:13,DHCP-Server-04,DECLINE,VLAN-40,192.168.4.1,,0,0,TXN-000463,No,No
2026-03-17 16:42:53,192.168.5.124,28:48:8f:ee:28:2d,DHCP-Server-02,ACK,VLAN-50,192.168.5.1,192.168.5.188,86400,409,TXN-000464,Yes,No
2026-03-15 10:41:53,192.168.5.14,af:05:f0:e8:f0:a9,DHCP-Server-04,REQUEST,VLAN-50,192.168.5.1,,0,0,TXN-000465,Pending,No
2026-03-16 13:45:53,192.168.3.75,55:12:9b:85:1f:f2,DHCP-Server-02,RELEASE,VLAN-30,192.168.3.1,,0,0,TXN-000466,Pending,No
2026-03-15 15:18:53,192.168.3.208,0d:92:f8:2a:40:27,DHCP-Server-03,REQUEST,VLAN-30,192.168.3.1,,0,0,TXN-000467,Pending,No
2026-03-16 12:06:53,192.168.3.71,83:07:39:59:4d:e4,DHCP-Server-03,INFORM,VLAN-30,192.168.3.1,,0,0,TXN-000468,Pending,No
2026-03-15 06:58:53,192.168.2.125,5c:10:af:2b:4a:4e,DHCP-Server-04,INFORM,VLAN-20,192.168.2.1,,0,0,TXN-000469,Pending,No
2026-03-18 05:37:53,192.168.4.61,e1:55:6b:b0:1b:87,DHCP-Server-01,DISCOVER,VLAN-40,192.168.4.1,,0,0,TXN-000470,Pending,No
2026-03-13 08:59:53,192.168.4.122,9a:f3:77:c2:c7:f2,DHCP-Server-03,OFFER,VLAN-40,192.168.4.1,192.168.4.53,7200,148,TXN-000471,Pending,No
2026-03-14 02:37:53,192.168.4.98,a1:15:31:b5:dd:8b,DHCP-Server-03,REQUEST,VLAN-40,192.168.4.1,,0,0,TXN-000472,Pending,No
2026-03-16 17:02:53,192.168.1.66,c8:ec:7b:63:ac:5c,DHCP-Server-03,RELEASE,VLAN-10,192.168.1.1,,0,0,TXN-000473,Pending,Yes
2026-03-16 05:45:53,192.168.1.213,22:06:d2:32:35:e4,DHCP-Server-03,OFFER,VLAN-10,192.168.1.1,192.168.1.114,3600,99,TXN-000474,Pending,Yes
2026-03-13 21:45:53,192.168.5.24,1d:6f:3e:3d:2c:42,DHCP-Server-04,DECLINE,VLAN-50,192.168.5.1,,0,0,TXN-000475,No,No
2026-03-18 09:38:53,192.168.5.206,5e:38:5e:81:96:ef,DHCP-Server-01,DECLINE,VLAN-50,192.168.5.1,,0,0,TXN-000476,No,No
2026-03-15 08:24:53,192.168.3.197,da:a5:83:52:25:8d,DHCP-Server-01,ACK,VLAN-30,192.168.3.1,192.168.3.135,7200,31,TXN-000477,Yes,No
2026-03-16 13:07:53,192.168.3.46,e1:23:fb:66:c9:5b,DHCP-Server-04,DISCOVER,VLAN-30,192.168.3.1,,0,0,TXN-000478,Pending,No
2026-03-18 03:51:53,192.168.4.56,36:e2:84:34:11:25,DHCP-Server-01,RELEASE,VLAN-40,192.168.4.1,,0,0,TXN-000479,Pending,No
2026-03-11 22:20:53,192.168.4.5,fe:4c:00:13:c7:88,DHCP-Server-02,DECLINE,VLAN-40,192.168.4.1,,0,0,TXN-000480,No,No
2026-03-15 09:12:53,192.168.4.148,01:fb:f4:df:ce:23,DHCP-Server-02,DISCOVER,VLAN-40,192.168.4.1,,0,0,TXN-000481,Pending,No
2026-03-15 04:34:53,192.168.4.32,b7:aa:9b:cd:1c:2e,DHCP-Server-03,RELEASE,VLAN-40,192.168.4.1,,0,0,TXN-000482,Pending,No
2026-03-14 07:37:53,192.168.3.21,eb:94:67:5a:14:c4,DHCP-Server-02,REQUEST,VLAN-30,192.168.3.1,,0,0,TXN-000483,Pending,No
2026-03-16 19:37:53,192.168.1.162,b7:f9:2b:e0:61:47,DHCP-Server-01,OFFER,VLAN-10,192.168.1.1,192.168.1.111,86400,251,TXN-000484,Pending,No
2026-03-18 12:36:53,192.168.5.165,9d:ff:e6:08:12:ad,DHCP-Server-01,REQUEST,VLAN-50,192.168.5.1,,0,0,TXN-000485,Pending,No
2026-03-18 19:53:53,192.168.1.104,3c:6c:ea:4c:77:24,DHCP-Server-01,DECLINE,VLAN-10,192.168.1.1,,0,0,TXN-000486,No,No
2026-03-15 14:13:53,192.168.1.121,17:7c:42:07:58:19,DHCP-Server-03,INFORM,VLAN-10,192.168.1.1,,0,0,TXN-000487,Pending,No
2026-03-17 05:12:53,192.168.4.157,57:20:36:3a:fe:70,DHCP-Server-01,INFORM,VLAN-40,192.168.4.1,,0,0,TXN-000488,Pending,No
2026-03-16 22:52:53,192.168.3.208,cd:a6:3d:46:a4:6d,DHCP-Server-01,RELEASE,VLAN-30,192.168.3.1,,0,0,TXN-000489,Pending,No
2026-03-16 22:58:53,192.168.1.31,8c:48:d4:56:bd:54,DHCP-Server-04,OFFER,VLAN-10,192.168.1.1,192.168.1.84,86400,52,TXN-000490,Pending,No
2026-03-14 08:35:53,192.168.5.97,50:08:f9:29:03:03,DHCP-Server-02,DISCOVER,VLAN-50,192.168.5.1,,0,0,TXN-000491,Pending,No
2026-03-17 17:49:53,192.168.5.228,91:d5:f3:40:69:49,DHCP-Server-03,RELEASE,VLAN-50,192.168.5.1,,0,0,TXN-000492,Pending,No
2026-03-17 07:26:53,192.168.2.241,59:13:5c:ff:2d:9a,DHCP-Server-03,ACK,VLAN-20,192.168.2.1,192.168.2.192,86400,121,TXN-000493,Yes,No
2026-03-13 20:34:53,192.168.5.251,30:b9:70:ed:6a:8d,DHCP-Server-01,OFFER,VLAN-50,192.168.5.1,192.168.5.88,86400,351,TXN-000494,Pending,No
2026-03-12 21:23:53,192.168.4.128,5a:51:16:1b:ba:91,DHCP-Server-02,ACK,VLAN-40,192.168.4.1,192.168.4.135,3600,316,TXN-000495,Yes,No
2026-03-15 03:43:53,192.168.4.12,35:1a:5a:50:0e:f8,DHCP-Server-01,DISCOVER,VLAN-40,192.168.4.1,,0,0,TXN-000496,Pending,No
2026-03-17 18:59:53,192.168.4.152,a6:d6:65:a6:75:38,DHCP-Server-03,OFFER,VLAN-40,192.168.4.1,192.168.4.110,86400,378,TXN-000497,Pending,No
2026-03-15 17:45:53,192.168.2.97,70:25:f1:f8:1b:df,DHCP-Server-02,OFFER,VLAN-20,192.168.2.1,192.168.2.95,7200,199,TXN-000498,Pending,No
2026-03-12 23:44:53,192.168.4.185,63:b7:8a:67:ab:41,DHCP-Server-01,DECLINE,VLAN-40,192.168.4.1,,0,0,TXN-000499,No,No
